experiment,id,block,seedlot,tag,ht.12.prev,ht.11.prev,d.12.prev,sc.prev,hc.prev,tc.prev,vc.prev,vh.prev,needle.length,unmeasurable.prob.prev,inaccessible.prob.prev,browsed.prob.prev,forked.prob.prev,missing.prob.prev,dead.prob.prev,underobj.prob.prev,broken.prob.prev,dieback.prob.prev,uncertain.prob.prev,shrub.choke.prob.prev,yellow.prob.prev,bud burst.prob.prev,misc.prob.prev,comment.prev,ht.15,ht.14,ht.13,ht.12,d.15,sc,hc,vh,unmeasureable.prob.curr,inaccessible.prob.curr,browsed.prob.curr,forked.prob.curr,missing.prob.curr,dead.prob.curr,under.prob.curr,broken.prob.curr,dieback.prob.curr,uncertain.prob.curr,shrub.choke.prob.curr,yellow.prob.curr,budburst.prob.curr,mech.damage.prob.curr,frost.damage.prob.curr,supp.prob.curr,red.r.prob.curr,misc.serious.prob.curr,misc.prob.curr
KNF, 3-3,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 3-4,2,DF3500,,182,175,429,,,,,15,,,,,,,,,,,,,,,,,22,20,18,,4.7,A,F,35,,,X,X,,,,,,,,,,,,,,,
KNF, 4-1,2,DF3500,,226,209,558,,,,,45,,,,,,,,,,,,,,,,,44.5,35,27,,14.4,B,G,40,,,X,,,,,,,,,,,,,,,,
KNF, 4-2,2,DF3500,,230,192,558,,,,,25,,,,,,,,,,,,,,,,,38,33,28,22.5,11.3,F,C,50,,,,,,,,,,,,,,,,,,,
KNF, 4-3,2,DF3500,,138,123,565,,,,,70,,,,,,,,,,,,,,,,,40.5,33.5,26.5,12.5,12.3,D,E,100,,,,,,,,,,,,,,,,,,,
KNF, 4-4,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 5-1,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 5-2,2,DF3500,,233,166,603,,,,,55,,,,,,,,,,,,,,,,,83,54,35,,19.7,C,C,60,,,,,,,,,,,,,,,,,,,
KNF, 5-3,2,DF3500,,204,163,541,,,,,60,,,,,,,,,,,,,,,,,37.5,29.5,23,19,12.8,E,D,100,,,X,,,,,,,,,,,,,,,,
KNF, 5-4,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 6-1,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 6-2,2,DF3500,,236,219,699,,,,,40,,,,,,,,,,,,,,,,,83,60,34,,18.9,C,E,45,,,,,,,X,,,,,,,,,,,,
KNF, 6-3,2,DF3500,,246,211,526,,,,,50,,,,,X,,,,,,,,,,,,46,37,28,,9.8,E,C,140,,,,X,,,,,,,,,,,,,,,
KNF, 6-4,2,DF3500,,302,276,712,,,,,20,,,,,,,,,,,,,,,,,39.5,35,32,28.5,12,F,C,50,,,,,,,,,,,,,,,,,,,
KNF, 7-1,2,DF3500,,154,136,434,,,,,20,,,,,,,,,,,,,,,,,40.5,30.5,19,14.5,11.5,A,E,50,,,,,,,,,,,,,,,,,,,
KNF, 7-2,2,DF3500,,195,127,504,,,,,40,,,,,,,,,,,,,,,,,52,28,,,10.5,A,G,43,,,,X,,,,,,,,,,,,,,,
KNF, 7-3,2,DF3500,,264,250,702,,,,,50,,,,,,,,,,,,,,,,,51,47.5,30.5,26,15.8,D,E,30,,,X,,,,,,,,,,,,,,,,
KNF, 7-4,2,DF3500,,249,221,589,,,,,20,,,,,,,,,,,,,,,,,38,32.5,27,21,9.7,E,E,65,,,X,X,,,,,,,,,,,,,,,
KNF, 8-1,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 8-2,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 8-3,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 8-4,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 9-1,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 9-2,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 9-3,2,DF3500,,229,202,595,,,,,45,,,,,,,,,,,,,,,,,33,30.5,26.5,23.5,9.7,C,D,45,,,,,,,,,,,,,,,,,,,
KNF, 9-4,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 10-1,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 10-2,2,DF3500,,291,279,502,,,,,45,,,,,,,,,,,,,,,,,26,23,20.5,18,8.8,B,D,50,,,,,,,,,,x,,,,,,,,,might not be same tree
KNF, 10-3,2,DF3500,,167,143,525,,,,,20,,,,,,,,,,,,,,,,,22,19,17,15.5,6.1,D,D,25,,,X,,,,,,,,,,,,,,,,
KNF, 10-4,2,DF3500,,245,232,499,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 11-1,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 11-2,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 11-3,2,DF3500,,177,160,719,,,,,25,,,,X,X,,,,,,,,,,"""brwsd.fkd.die'",,36.5,26.5,21,14,8.4,D,C,50,,,X,,,,,,,,,,,,,,,,
KNF, 11-4,2,DF3500,,190,132,475,,,,,40,,,,,,,,,,,,,,,,,20,16,14.5,11,6.6,D,C,30,,,X,,,,,,,,,,,,,,,,
KNF, 12-1,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,41,38.5,34,31,13.3,A,E,30,,,,,,,,,,,,,,,,,,,
KNF, 12-2,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 12-3,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 12-4,2,DF3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 0-0,2,DF5000,,233,201,541,,,,,50,,,,,,,,,,,,,,,,,39,32.5,27,22.5,12.6,D,E,50,,,,,,,,,,,,,,,,,,,
KNF, 1-1,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 1-2,2,DF5000,,147,107,388,,,,,40,,,,,X,,,,,,,,,,,,42.5,29,18.5,,11.1,D,D,20,,,,X,,,,,,,,,,,,,,,
KNF, 1-3,2,DF5000,,98,94,?,,,,,15,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 1-4,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 2-1,2,DF5000,,215,212,583,,,,,45,,,,X,,,,,,,,,,,,,58,46,34,20,17.9,B,D,50,,,,,,,,,,,,,,,,,,,
KNF, 2-2,2,DF5000,,219,215,466,,,,,50,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 2-3,2,DF5000,,210,192,805,,,,,30,,,,,X,,,,,,,,,,,,40,28,23,20,12.2,C,D,30,,,,X,,,,,,,,,,,,,,,
KNF, 2-4,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 3-1,2,DF5000,,229,225,730,,,,,45,,,,X,X,,,,,,,,,,,,38.5,36,30,22,16,B,E,40,,,,X,,,,,,,,,,,,,,,
KNF, 3-2,2,DF5000,,230,209,610,,,,,50,,,,,,,,,,,,,,,,,38.5,27,25.5,23,10.2,D,E,50,,,,,,,,,,,,,,,,,,,
KNF, 3-3,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 3-4,2,DF5000,,250,229,628,,,,,20,,,,,,,,,,,,,,,,,29.5,28,27,26.5,8.5,C,F,20,,,,,,,,,,,,,,,,,,,
KNF, 4-1,2,DF5000,,179,130,410,,,,,40,,,,,X,,,,,,,,,,,,19.5,15.5,11.5,10.5,6.8,D,D,50,,,X,X,,,,,,,,,,,,,,,
KNF, 4-2,2,DF5000,,216,196,495,,,,,25,,,,,X,,,,,,,,,,,,45.5,31.5,24,21.5,11.7,A,F,25,,,,,,,,,,,,,,,,,,,
KNF, 4-3,2,DF5000,,180,161,676,,,,,30,,,,X,X,,,,,,,,,,,,31,25.5,21.5,18,8.8,E,D,40,,,,X,,,,,,,,,,,,,,,
KNF, 4-4,2,DF5000,,182,141,407,,,,,20,,,,,X,,,,,X,,,,,,,27,21,16,14.5,7.6,D,E,25,,,,,,,,,,,,,,,,,,,
KNF, 5-1,2,DF5000,,228,206,522,,,,,60,,,,,,,,,,,,,,,,,61.5,40.5,29,,17.3,A,D,20,,,,,,,,,,,,,,,,,,,
KNF, 5-2,2,DF5000,,174,170,470,,,,,20,,,,,,,,,,,,,,,,,42,27,20,17,12.7,B,E,20,,,,,,,,,,,,,,,,,,,
KNF, 5-3,2,DF5000,,215,187,445,,,,,20,,,,,,,,,,,,,,,,,40.5,33,26,21.5,12.9,D,D,25,,,,,,,X (minor),,,,,,,,,,,,
KNF, 5-4,2,DF5000,,187,151,592,,,,,15,,,,,,,,,,,,,,,,,25,19.5,13,,11.2,B,E,35,,,,X,,,,,,,,,,,,,,,
KNF, 6-1,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 6-2,2,DF5000,,164,142,775,,,,,30,,,,X,,,,,,,,,,,,,38,22,,,11,D,F,50,,,,X,,,,,,,,,,X,,,,,
KNF, 6-3,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 6-4,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 7-1,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 7-2,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,22,14,10.5,,6,C,F,30,,,,,,,,,,,,,,,X,,,,
KNF, 7-3,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 7-4,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 8-1,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 8-2,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 8-3,2,DF5000,,274,264,601,,,,,30,,,,,,,,,,,,,,,,,100,72.5,46.5,32,27.5,A,F,50,,,,,,,,,,,,,,,,,,,
KNF, 8-4,2,DF5000,,194,161,455,,,,,30,,,,,,,,,,,,,,,,,45,27,19,,10,C,E,30,,,,X,,,,,,,,,,,,,,,
KNF, 9-1,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 9-2,2,DF5000,,180,150,516,,,,,45,,,,,,,,,,,,,,,,,77.5,50,32.5,,14.7,E,D,50,,,,,,,,,,,,,,,,,,,
KNF, 9-3,2,DF5000,,106,70,443,,,,,35,,,,X,X,,,,,,,,,,brwsd.fkd.die',,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 9-4,2,DF5000,,286,261,357,,,,,20,,,,,X,,,,,,,,,,,,50,32,20,,13.7,D,E,50,,,,,,,,,,x,,,,,,,,,previous measurement error
KNF, 10-1,2,DF5000,,245,231,624,,,,,20,,,,,,,,,,,,,,,,,44.5,34,28,24,16.8,C,F,30,,,X,,,,,,,,,,,,,,,,
KNF, 10-2,2,DF5000,,275,234,875,,,,,25,,,,,,,,,,,,,,,,,57.5,45.5,33.5,,15.6,D,E,30,,,,,,,,,,,,,,,,,,,
KNF, 10-3,2,DF5000,,223,206,605,,,,,35,,,,,,,,,,,,,,,,,44,31,22.5,,11.4,C,D,65,,,,,,,,,,,,,,,,,,,
KNF, 10-4,2,DF5000,,219,206,533,,,,,30,,,,,,,,,,,,,,,,,57.5,44,31.5,21,13.9,B,E,45,,,,,,,,,,,,,,,,,,,
KNF, 11-1,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 11-2,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 11-3,2,DF5000,,214,197,565,,,,,45,,,,,,,,,,,,,,,,,59.5,43,29,19,13.7,D,E,30,,,,,,,,,,,,,,,,,,,
KNF, 11-4,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 12-1,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 12-2,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 12-3,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 12-4,2,DF5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 0-0,2,IC1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 1-1,2,IC1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 1-2,2,IC1500,,362,,1010,,,,,50,,,,,,,,,,,,,,,,,41,,,,14.3,E,D,40,,,,,,,,,,,,,,,,,,,
KNF, 1-3,2,IC1500,,230,,472,,,,,20,,,,,,,,,,,,,,,,,33.5,,,,9.5,D,B,35,,,,,,,,,,,,,,,,,,,
KNF, 1-4,2,IC1500,,304,,830,,,,,15,,,,,,,,,,,,,,,,,81,,,,17.9,E,C,60,,,,,,,X,,,,,,,,,,,,
KNF, 2-1,2,IC1500,,265,,623,,,,,40,,,,,,,,,,,,,,,,,44.5,,,,15.9,F,B,50,,,,,,,,,,,,,,,,,,,
KNF, 2-2,2,IC1500,,346,,901,,,,,20,,,,,,,,,,,,,,,,,52.5,,,,16,D,D,40,,,,,,,,,,,,,,,,,,,
KNF, 2-3,2,IC1500,,310,,883,,,,,20,,,,,,,,,,,,,,,,,79,,,,22.5,E,C,55,,,,,,,,,,,,,,,,,,,
KNF, 2-4,2,IC1500,,208,,545,,,,,25,,,,,,,,,,,,,,,,,30.5,,,,10.3,D,F,60,,,,,,,,,,,,,,,,,,,
KNF, 3-1,2,IC1500,,204,,485,,,,,45,,,,,,,,,,,,,,,,,28,,,,10.4,F,B,50,,,,,,,,,,,,,,,,,,,
KNF, 3-2,2,IC1500,,206,,496,,,,,15,,,,,,,,,,,,,,,,,32,,,,8.8,A,E,35,,,X,,,,,,,,,,,,,,,,
KNF, 3-3,2,IC1500,,234,,596,,,,,25,,,,,,,,,,,,,,,,,31,,,,9.8,E,C,55,,,,,,,,,,,,,,,,,,,
KNF, 3-4,2,IC1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 4-1,2,IC1500,,210,,696,,,,,15,,,,,,,,,,,,,,,,,44.5,,,,17.6,C,E,30,,,,,,,,,,,,,,,,,,,
KNF, 4-2,2,IC1500,,223,,597,,,,,35,,,,,,,,,,,,,,,,,28,,,,10.2,A,F,40,,,,,,,,,,,,,,,,,,,
KNF, 4-3,2,IC1500,,181,,767,,,,,35,,,,,,,,,,,,,,,,,42,,,,17.9,A,G,40,,,,,,,,,,,,,,,,,,,
KNF, 4-4,2,IC1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 5-1,2,IC1500,,279,,517,,,,,10,,,,,,,,,,,,,,,,,61.5,,,,20.1,B,B,10,,,,X,,,,,,,,,,,,,,,
KNF, 5-2,2,IC1500,,253,,568,,,,,25,,,,,,,,,,,,,,,,,62,,,,15.9,C,F,60,,,,,,,,,,,,,,,,,,,
KNF, 5-3,2,IC1500,,340,,902,,,,,40,,,,,,,,,,,,,,,,,107,,,,29.7,E,C,45,,,,,,,,,,,,,,,,,,,
KNF, 5-4,2,IC1500,,253,,616,,,,,35,,,,,,,,,,,,,,,,,94.5,,,,22.4,A,E,50,,,,,,,,,,,,,,,,,,,
KNF, 6-1,2,IC1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 6-2,2,IC1500,,279,,726,,,,,50,,,,,,,,,,,,,,,,,86,,,,19.7,D,E,35,,,,,X,,X,,,,,,,,,,,,
KNF, 6-3,2,IC1500,,293,,558,,,,,60,,,,,,,,,,,,,,,,,87.5,,,,21.2,C,F,65,,,,,,,,,,,,,,,,,,,
KNF, 6-4,2,IC1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 7-1,2,IC1500,,207,,575,,,,,45,,,,,,,,,,,,,,,,,47.5,,,,16.3,E,D,50,,,,,,,,,,,,,,,,,,,
KNF, 7-2,2,IC1500,,193,,619,,,,,50,,,,,,,,,,,,,,,,,60,,,,19.7,A,F,40,,,,,,,,,,,,,,,,,,,
KNF, 7-3,2,IC1500,,410,,978,,,,,55,,,,,,,,,,,,,,,,,71,,,,16.7,B,G,30,,,,,,,,,,,,,,,,,,,
KNF, 7-4,2,IC1500,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,21.8,B,D,50,,,,,,,,,,,,,,,,,,,
KNF, 8-1,2,IC1500,,350,,744,,,,,50,,,,,,,,,,,,,,,,,79.5,,,,20.8,B,E,40,,,,,,,,,,,,,,,,,,,
KNF, 8-2,2,IC1500,,292,,692,,,,,30,,,,,,,,,,,,,,,,,37.5,,,,13.6,E,E,50,,,,,,,,,,,,,,,,,,,
KNF, 8-3,2,IC1500,,365,,973,,,,,35,,,,,,,,,,,,,,,,,45,,,,16.2,B,E,35,,,,,,,,,,,,,,,,,,,
KNF, 8-4,2,IC1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 9-1,2,IC1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 9-2,2,IC1500,,262,,720,,,,,60,,,,,,,,,,,,,,,,,60,,,,20.4,B,D,50,,,,,,,,,,,,,,,,,,,
KNF, 9-3,2,IC1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 9-4,2,IC1500,,380,,784,,,,,15,,,,,,,,,,,,,,,,,63,,,,17.6,B,D,35,,,,,,,,,,,,,,,,,,,
KNF, 10-1,2,IC1500,,430,,1166,,,,,50,,,,,,,,,,,,,,,,,85.5,,,,29.7,B,D,30,,,,,,,,,,,,,,,,,,,
KNF, 10-2,2,IC1500,,278,,720,,,,,15,,,,,,,,,,,,,,,,,52,,,,18.6,E,D,80,,,,,,,,,,,,,,,,,,,
KNF, 10-3,2,IC1500,,346,,894,,,,,25,,,,,,,,,,,,,,,,,59,,,,18.2,D,D,45,,,,,,,,,,,,,,,,,,,
KNF, 10-4,2,IC1500,,346,,1075,,,,,45,,,,,,,,,,,,,,,,,61,,,,17,C,B,37,,,,,,,,,,,,,,,,,,,
KNF, 11-1,2,IC1500,,456,,814,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,snag-fall
KNF, 11-2,2,IC1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 11-3,2,IC1500,,296,,711,,,,,60,,,,,,,,,,,,,,,,,69,,,,15.2,D,D,40,,,,,,,,,,,,,,,,,,,
KNF, 11-4,2,IC1500,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,18.1,C,E,35,,,,,,,,,,,,,,,,,,,
KNF, 12-1,2,IC1500,,225,,541,,,,,25,,,,,,,,,,,,,,,,,33,,,,11.4,F,D,30,,,X,,,,,,,,,,,,,,,,
KNF, 12-2,2,IC1500,,277,,660,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 12-3,2,IC1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 12-4,2,IC1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 0-0,2,IC3500,,,,,,,,,,,,,,,X,,,,,,,,,,,57,,,,11.8,E,D,50,,,,,,,,,,,,,,,,,X,,
KNF, 1-1,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 1-2,2,IC3500,,180,,535,,,,,50,,,,,,,,,,,,,,,,,24,,,,9.5,E,B,60,,,X,,,,,,,,,,,,,,,,
KNF, 1-3,2,IC3500,,299,,966,,,,,45,,,,,X,,,,,,,,,,,,27.5,,,,17.6,B,D,40,,,,X,,,,,,,,,,,,,,,
KNF, 1-4,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 2-1,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 2-2,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 2-3,2,IC3500,,246,,847,,,,,15,,,,X,,,,,,,,,,,,,33.5,,,,15.1,D,D,60,,,,X,,,,,,,,,,,,,,,
KNF, 2-4,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 3-1,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 3-2,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 3-3,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 3-4,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 4-1,2,IC3500,,354,,755,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 4-2,2,IC3500,,203,,633,,,,,35,,,,,,,,,,,,,,,,,21,,,,8.7,D,E,,,,,,,,,,,,,X,,,,,,,
KNF, 4-3,2,IC3500,,405,,1175,,,,,30,,,,,,,,,,,,,,,,,46,,,,16.3,B,E,,,,,,,,,,,,,X,,,,,,,
KNF, 4-4,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 5-1,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 5-2,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 5-3,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 5-4,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 6-1,2,IC3500,,240,,532,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 6-2,2,IC3500,,248,,788,,,,,15,,,,,,,,,,,,,,,,,28,,,,9.8,A,D,30,,,X,,,,,,,,,,,,,,,,
KNF, 6-3,2,IC3500,,247,,769,,,,,25,,,,,,,,,,,,,,,,,50,,,,20.7,B,D,40,,,X,,,,,,,,,,,,,,,,
KNF, 6-4,2,IC3500,,278,,785,,,,,15,,,,,,,,,,,,,,,,,61.5,,,,15.8,A,B,20,,,,,,,,,,,,,,,,,,,
KNF, 7-1,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 7-2,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,5.7,D,E,60,,,,,,,,,,,,X,,,,,,,
KNF, 7-3,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 7-4,2,IC3500,,274,,602,,,,,20,,,,,,,,,,,,,,,,,51,,,,15.3,D,E,30,,,,,,,,,,,,X,,,,,,,
KNF, 8-1,2,IC3500,,305,,579,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 8-2,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 8-3,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 8-4,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 9-1,2,IC3500,,404,,894,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 9-2,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 9-3,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,11.5,C,C,50,,,X,,,,,,,,,,,,,,,,
KNF, 9-4,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 10-1,2,IC3500,,248,,423,,,,,55,,,,,,,,,,,,,,,,,27.5,,,,6,B,E,45,,,,,,,,,,,,X,,,,,,,
KNF, 10-2,2,IC3500,,134,,326,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
KNF, 10-3,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 10-4,2,IC3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF, 11-1,2,IC3500,,323,,786,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,
